Temp,WindSp,Precip,Snow,StationId,Date,Dir,Long,Lat,NumberOfLanes,FC,SpeedLimit,FRC,DayOfWeek,Month,Hour,AvgSp,ProbeCount,Volume,PenRate,ProbeCountLastWeek,AvgProbeCountLastMonth,fold
56.5,8.6,0.001,0,5,2019-02-04,0,-84.998414,35.348575,0,5,45,5,Monday,2,13,31.0,1.0,94.0,0.010638297872340425,1.0,2.0,7
59.1,9.1,0.0,0,5,2019-02-04,0,-84.998414,35.348575,0,5,45,5,Monday,2,14,59.0,8.0,13.0,0.6153846153846154,38.0,1.0,7
59.7,9.1,0.0,0,5,2019-02-04,0,-84.998414,35.348575,0,5,45,5,Monday,2,15,25.0,14.0,13.0,1.0769230769230769,59.0,1.0,7
59.2,8.3,0.001,0,5,2019-02-04,0,-84.998414,35.348575,0,5,45,5,Monday,2,16,36.0,3.0,159.0,0.018867924528301886,1.0,57.0,7
58.0,6.1,0.0,0,5,2019-02-04,0,-84.998414,35.348575,0,5,45,5,Monday,2,17,27.0,106.0,428.0,0.24766355140186916,6.0,12.0,7
56.3,5.5,0.001,0,5,2019-02-04,0,-84.998414,35.348575,0,5,45,5,Monday,2,18,38.0,28.0,175.0,0.16,1.0,1.0,7
55.6,5.2,0.001,0,5,2019-02-04,0,-84.998414,35.348575,0,5,45,5,Monday,2,19,15.0,6.0,361.0,0.01662049861495845,26.0,3.0,7
56.9,4.2,0.01,0,5,2019-02-04,0,-84.998414,35.348575,0,5,45,5,Monday,2,20,37.0,3.0,106.0,0.02830188679245283,1.0,8.0,7
57.0,4.8,0.01,0,5,2019-02-04,0,-84.998414,35.348575,0,5,45,5,Monday,2,21,50.0,7.0,3.0,2.3333333333333335,3.0,42.0,7
57.1,5.3,0.02,0,5,2019-02-04,0,-84.998414,35.348575,0,5,45,5,Monday,2,22,57.0,31.0,238.0,0.13025210084033614,1.0,5.0,7
57.2,5.8,0.02,0,5,2019-02-04,0,-84.998414,35.348575,0,5,45,5,Monday,2,23,16.0,4.0,77.0,0.05194805194805195,11.0,7.0,7
57.3,6.5,0.03,0,5,2019-02-05,0,-84.998414,35.348575,0,5,45,5,Tuesday,2,0,35.0,2.0,161.0,0.012422360248447204,1.0,7.0,7
56.8,2.4,0.01,0,5,2019-02-05,0,-84.998414,35.348575,0,5,45,5,Tuesday,2,10,39.0,2.0,52.0,0.038461538461538464,1.0,10.0,7
58.2,2.2,0.01,0,5,2019-02-05,0,-84.998414,35.348575,0,5,45,5,Tuesday,2,11,59.0,8.0,126.0,0.06349206349206349,6.0,14.0,7
60.2,2.5,0.0,0,5,2019-02-05,0,-84.998414,35.348575,0,5,45,5,Tuesday,2,12,41.0,125.0,94.0,1.3297872340425532,1.0,7.0,7
56.7,5.3,0.001,0,5,2019-02-05,0,-84.998414,35.348575,0,5,45,5,Tuesday,2,3,37.0,8.0,408.0,0.0196078431372549,1.0,4.0,7
56.5,4.8,0.001,0,5,2019-02-05,0,-84.998414,35.348575,0,5,45,5,Tuesday,2,4,48.0,2.0,3.0,0.6666666666666666,52.0,10.0,7
56.2,4.2,0.01,0,5,2019-02-05,0,-84.998414,35.348575,0,5,45,5,Tuesday,2,5,27.0,1.0,64.0,0.015625,1.0,3.0,7
56.0,3.7,0.02,0,5,2019-02-05,0,-84.998414,35.348575,0,5,45,5,Tuesday,2,6,49.0,1.0,1738.0,0.0005753739930955121,28.0,1.0,7
55.7,3.1,0.03,0,5,2019-02-05,0,-84.998414,35.348575,0,5,45,5,Tuesday,2,7,53.0,17.0,278.0,0.06115107913669065,7.0,1.0,7
54.9,0.3,0.03,0,5,2019-02-05,0,-84.998414,35.348575,0,5,45,5,Tuesday,2,8,25.0,113.0,47.0,2.404255319148936,1.0,60.0,7
55.5,2.2,0.01,0,5,2019-02-05,0,-84.998414,35.348575,0,5,45,5,Tuesday,2,9,35.0,1.0,74.0,0.013513513513513514,1.0,1.0,7
43.8,5.5,0.01,0,6,2019-02-11,0,-85.018097,35.312613,0,6,58,6,Monday,2,11,49.0,4.0,17.0,0.23529411764705882,1.0,2.0,7
44.5,5.7,0.01,0,6,2019-02-11,0,-85.018097,35.312613,0,6,58,6,Monday,2,12,31.0,12.0,94.0,0.1276595744680851,1.0,155.0,7
45.5,5.7,0.001,0,6,2019-02-11,0,-85.018097,35.312613,0,6,58,6,Monday,2,13,32.0,5.0,494.0,0.010121457489878543,2.0,1.0,7
47.7,5.3,0.001,0,6,2019-02-11,0,-85.018097,35.312613,0,6,58,6,Monday,2,14,54.0,26.0,14.0,1.8571428571428572,56.0,18.0,7
49.4,5.8,0.001,0,6,2019-02-11,0,-85.018097,35.312613,0,6,58,6,Monday,2,15,43.0,1.0,17.0,0.058823529411764705,13.0,5.0,7
49.9,5.1,0.001,0,6,2019-02-11,0,-85.018097,35.312613,0,6,58,6,Monday,2,16,77.0,6.0,267.0,0.02247191011235955,2.0,1.0,7
49.5,3.9,0.001,0,6,2019-02-11,0,-85.018097,35.312613,0,6,58,6,Monday,2,17,59.0,34.0,352.0,0.09659090909090909,20.0,6.0,7
48.2,3.4,0.0,0,6,2019-02-11,0,-85.018097,35.312613,0,6,58,6,Monday,2,18,46.0,7.0,23.0,0.30434782608695654,1.0,2.0,7
47.9,3.5,0.01,0,6,2019-02-11,0,-85.018097,35.312613,0,6,58,6,Monday,2,19,41.0,7.0,57.0,0.12280701754385964,1.0,16.0,7
49.1,3.1,0.01,0,6,2019-02-11,0,-85.018097,35.312613,0,6,58,6,Monday,2,20,27.0,92.0,79.0,1.1645569620253164,8.0,1.0,7
49.4,3.2,0.04,0,6,2019-02-11,0,-85.018097,35.312613,0,6,58,6,Monday,2,21,39.0,1.0,60.0,0.016666666666666666,1.0,2.0,7
49.7,4.3,0.06,0,6,2019-02-11,0,-85.018097,35.312613,0,6,58,6,Monday,2,22,26.0,5.0,312.0,0.016025641025641024,4.0,2.0,7
49.9,5.0,0.02,0,6,2019-02-11,0,-85.018097,35.312613,0,6,58,6,Monday,2,23,53.0,2.0,696.0,0.0028735632183908046,1.0,3.0,7
50.3,6.1,0.01,0,6,2019-02-12,0,-85.018097,35.312613,0,6,58,6,Tuesday,2,0,47.0,1.0,11.0,0.09090909090909091,2.0,1.0,7
60.0,19.7,0.02,0,6,2019-02-12,0,-85.018097,35.312613,0,6,58,6,Tuesday,2,10,29.0,2.0,86.0,0.023255813953488372,1.0,10.0,7
50.4,9.1,0.001,0,6,2019-02-12,0,-85.018097,35.312613,0,6,58,6,Tuesday,2,4,41.0,1.0,2.0,0.5,66.0,90.0,7
51.5,9.5,0.01,0,6,2019-02-12,0,-85.018097,35.312613,0,6,58,6,Tuesday,2,5,10.0,43.0,425.0,0.1011764705882353,5.0,6.0,7
52.6,10.3,0.01,0,6,2019-02-12,0,-85.018097,35.312613,0,6,58,6,Tuesday,2,6,40.0,1.0,156.0,0.00641025641025641,9.0,65.0,7
54.2,11.5,0.01,0,6,2019-02-12,0,-85.018097,35.312613,0,6,58,6,Tuesday,2,7,36.0,2.0,342.0,0.005847953216374269,105.0,2.0,7
57.7,14.6,0.01,0,6,2019-02-12,0,-85.018097,35.312613,0,6,58,6,Tuesday,2,8,46.0,20.0,466.0,0.04291845493562232,1.0,41.0,7
59.1,18.6,0.0,0,6,2019-02-12,0,-85.018097,35.312613,0,6,58,6,Tuesday,2,9,44.0,30.0,446.0,0.06726457399103139,2.0,1.0,7
43.1,5.3,0.01,0,8,2019-02-11,0,-84.968024,35.308,0,3,55,4,Monday,2,10,39.0,27.0,20.0,1.35,40.0,3.0,6
43.8,5.5,0.01,0,8,2019-02-11,0,-84.968024,35.308,0,3,55,4,Monday,2,11,36.0,1.0,68.0,0.014705882352941176,13.0,2.0,6
44.5,5.7,0.01,0,8,2019-02-11,0,-84.968024,35.308,0,3,55,4,Monday,2,12,51.0,6.0,280.0,0.02142857142857143,13.0,1.0,6
45.5,5.7,0.001,0,8,2019-02-11,0,-84.968024,35.308,0,3,55,4,Monday,2,13,38.0,1.0,5.0,0.2,4.0,6.0,6
47.7,5.3,0.001,0,8,2019-02-11,0,-84.968024,35.308,0,3,55,4,Monday,2,14,58.0,1.0,3.0,0.3333333333333333,5.0,57.0,6
49.4,5.8,0.001,0,8,2019-02-11,0,-84.968024,35.308,0,3,55,4,Monday,2,15,35.0,162.0,676.0,0.23964497041420119,11.0,3.0,6
49.9,5.1,0.001,0,8,2019-02-11,0,-84.968024,35.308,0,3,55,4,Monday,2,16,33.0,5.0,547.0,0.009140767824497258,1.0,15.0,6
49.5,3.9,0.001,0,8,2019-02-11,0,-84.968024,35.308,0,3,55,4,Monday,2,17,63.0,84.0,25.0,3.36,1.0,44.0,6
48.2,3.4,0.0,0,8,2019-02-11,0,-84.968024,35.308,0,3,55,4,Monday,2,18,39.0,1.0,68.0,0.014705882352941176,10.0,1.0,6
47.9,3.5,0.01,0,8,2019-02-11,0,-84.968024,35.308,0,3,55,4,Monday,2,19,39.0,3.0,220.0,0.013636363636363636,8.0,1.0,6
49.1,3.1,0.01,0,8,2019-02-11,0,-84.968024,35.308,0,3,55,4,Monday,2,20,39.0,123.0,900.0,0.13666666666666666,44.0,3.0,6
49.4,3.2,0.04,0,8,2019-02-11,0,-84.968024,35.308,0,3,55,4,Monday,2,21,51.0,2.0,9.0,0.2222222222222222,9.0,8.0,6
49.7,4.3,0.06,0,8,2019-02-11,0,-84.968024,35.308,0,3,55,4,Monday,2,22,39.0,65.0,94.0,0.6914893617021277,21.0,4.0,6
49.9,5.0,0.02,0,8,2019-02-11,0,-84.968024,35.308,0,3,55,4,Monday,2,23,30.0,49.0,783.0,0.06257982120051085,23.0,1.0,6
50.3,6.1,0.01,0,8,2019-02-12,0,-84.968024,35.308,0,3,55,4,Tuesday,2,0,71.0,9.0,185.0,0.04864864864864865,1.0,56.0,6
50.6,6.8,0.01,0,8,2019-02-12,0,-84.968024,35.308,0,3,55,4,Tuesday,2,1,33.0,59.0,9.0,6.555555555555555,1.0,2.0,6
49.2,6.7,0.01,0,8,2019-02-12,0,-84.968024,35.308,0,3,55,4,Tuesday,2,2,38.0,4.0,178.0,0.02247191011235955,1.0,1.0,6
49.7,8.7,0.001,0,8,2019-02-12,0,-84.968024,35.308,0,3,55,4,Tuesday,2,3,30.0,171.0,29.0,5.896551724137931,2.0,2.0,6
50.4,9.1,0.001,0,8,2019-02-12,0,-84.968024,35.308,0,3,55,4,Tuesday,2,4,62.0,1.0,612.0,0.0016339869281045752,91.0,7.0,6
51.5,9.5,0.01,0,8,2019-02-12,0,-84.968024,35.308,0,3,55,4,Tuesday,2,5,45.0,88.0,766.0,0.11488250652741515,38.0,1.0,6
52.6,10.3,0.01,0,8,2019-02-12,0,-84.968024,35.308,0,3,55,4,Tuesday,2,6,39.0,14.0,683.0,0.020497803806734993,154.0,13.0,6
54.2,11.5,0.01,0,8,2019-02-12,0,-84.968024,35.308,0,3,55,4,Tuesday,2,7,23.0,3.0,42.0,0.07142857142857142,3.0,1.0,6
57.7,14.6,0.01,0,8,2019-02-12,0,-84.968024,35.308,0,3,55,4,Tuesday,2,8,51.0,57.0,30.0,1.9,5.0,14.0,6
59.1,18.6,0.0,0,8,2019-02-12,0,-84.968024,35.308,0,3,55,4,Tuesday,2,9,38.0,4.0,306.0,0.013071895424836602,1.0,2.0,6
43.1,5.3,0.01,0,9,2019-02-11,0,-84.952251,35.295511,0,3,40,4,Monday,2,10,39.0,3.0,369.0,0.008130081300813009,6.0,3.0,3
43.8,5.5,0.01,0,9,2019-02-11,0,-84.952251,35.295511,0,3,40,4,Monday,2,11,14.0,3.0,277.0,0.010830324909747292,3.0,38.0,3
44.5,5.7,0.01,0,9,2019-02-11,0,-84.952251,35.295511,0,3,40,4,Monday,2,12,44.0,5.0,7.0,0.7142857142857143,1.0,2.0,3
45.5,5.7,0.001,0,9,2019-02-11,0,-84.952251,35.295511,0,3,40,4,Monday,2,13,25.0,19.0,451.0,0.04212860310421286,1.0,46.0,3
47.7,5.3,0.001,0,9,2019-02-11,0,-84.952251,35.295511,0,3,40,4,Monday,2,14,35.0,3.0,18.0,0.16666666666666666,2.0,107.0,3
49.4,5.8,0.001,0,9,2019-02-11,0,-84.952251,35.295511,0,3,40,4,Monday,2,15,28.0,1.0,541.0,0.0018484288354898336,19.0,3.0,3
49.9,5.1,0.001,0,9,2019-02-11,0,-84.952251,35.295511,0,3,40,4,Monday,2,16,35.0,1.0,239.0,0.0041841004184100415,15.0,2.0,3
49.5,3.9,0.001,0,9,2019-02-11,0,-84.952251,35.295511,0,3,40,4,Monday,2,17,49.0,82.0,41.0,2.0,9.0,4.0,3
48.2,3.4,0.0,0,9,2019-02-11,0,-84.952251,35.295511,0,3,40,4,Monday,2,18,56.0,47.0,202.0,0.23267326732673269,1.0,2.0,3
47.9,3.5,0.01,0,9,2019-02-11,0,-84.952251,35.295511,0,3,40,4,Monday,2,19,54.0,17.0,9.0,1.8888888888888888,14.0,1.0,3
49.1,3.1,0.01,0,9,2019-02-11,0,-84.952251,35.295511,0,3,40,4,Monday,2,20,40.0,5.0,617.0,0.008103727714748784,1.0,6.0,3
49.4,3.2,0.04,0,9,2019-02-11,0,-84.952251,35.295511,0,3,40,4,Monday,2,21,56.0,6.0,483.0,0.012422360248447204,1.0,5.0,3
49.7,4.3,0.06,0,9,2019-02-11,0,-84.952251,35.295511,0,3,40,4,Monday,2,22,66.0,11.0,54.0,0.2037037037037037,1.0,26.0,3
49.9,5.0,0.02,0,9,2019-02-11,0,-84.952251,35.295511,0,3,40,4,Monday,2,23,43.0,3.0,17.0,0.17647058823529413,107.0,1.0,3
50.3,6.1,0.01,0,9,2019-02-12,0,-84.952251,35.295511,0,3,40,4,Tuesday,2,0,40.0,10.0,11.0,0.9090909090909091,2.0,28.0,3
50.6,6.8,0.01,0,9,2019-02-12,0,-84.952251,35.295511,0,3,40,4,Tuesday,2,1,41.0,2.0,16.0,0.125,27.0,155.0,3
49.2,6.7,0.01,0,9,2019-02-12,0,-84.952251,35.295511,0,3,40,4,Tuesday,2,2,51.0,12.0,297.0,0.04040404040404041,4.0,1.0,3
49.7,8.7,0.001,0,9,2019-02-12,0,-84.952251,35.295511,0,3,40,4,Tuesday,2,3,33.0,26.0,42.0,0.6190476190476191,1.0,1.0,3
50.4,9.1,0.001,0,9,2019-02-12,0,-84.952251,35.295511,0,3,40,4,Tuesday,2,4,27.0,48.0,661.0,0.07261724659606657,13.0,1.0,3
51.5,9.5,0.01,0,9,2019-02-12,0,-84.952251,35.295511,0,3,40,4,Tuesday,2,5,46.0,4.0,8.0,0.5,1.0,3.0,3
52.6,10.3,0.01,0,9,2019-02-12,0,-84.952251,35.295511,0,3,40,4,Tuesday,2,6,20.0,7.0,8.0,0.875,19.0,174.0,3
54.2,11.5,0.01,0,9,2019-02-12,0,-84.952251,35.295511,0,3,40,4,Tuesday,2,7,36.0,2.0,69.0,0.028985507246376812,2.0,55.0,3
57.7,14.6,0.01,0,9,2019-02-12,0,-84.952251,35.295511,0,3,40,4,Tuesday,2,8,47.0,51.0,266.0,0.19172932330827067,1.0,53.0,3
59.1,18.6,0.0,0,9,2019-02-12,0,-84.952251,35.295511,0,3,40,4,Tuesday,2,9,23.0,2.0,171.0,0.011695906432748537,1.0,1.0,3
43.1,5.3,0.01,0,10,2019-02-11,0,-84.954709,35.285107,0,6,45,4,Monday,2,10,18.0,1.0,452.0,0.0022123893805309734,1.0,2.0,5
43.8,5.5,0.01,0,10,2019-02-11,0,-84.954709,35.285107,0,6,45,4,Monday,2,11,38.0,4.0,320.0,0.0125,1.0,1.0,5
44.5,5.7,0.01,0,10,2019-02-11,0,-84.954709,35.285107,0,6,45,4,Monday,2,12,33.0,27.0,749.0,0.036048064085447265,9.0,4.0,5
45.5,5.7,0.001,0,10,2019-02-11,0,-84.954709,35.285107,0,6,45,4,Monday,2,13,57.0,10.0,9.0,1.1111111111111112,55.0,1.0,5
47.7,5.3,0.001,0,10,2019-02-11,0,-84.954709,35.285107,0,6,45,4,Monday,2,14,33.0,1.0,365.0,0.0027397260273972603,3.0,1.0,5
49.4,5.8,0.001,0,10,2019-02-11,0,-84.954709,35.285107,0,6,45,4,Monday,2,15,73.0,35.0,1034.0,0.033849129593810444,37.0,133.0,5
49.9,5.1,0.001,0,10,2019-02-11,0,-84.954709,35.285107,0,6,45,4,Monday,2,16,22.0,1.0,31.0,0.03225806451612903,28.0,1.0,5
49.5,3.9,0.001,0,10,2019-02-11,0,-84.954709,35.285107,0,6,45,4,Monday,2,17,39.0,8.0,108.0,0.07407407407407407,1.0,12.0,5
48.2,3.4,0.0,0,10,2019-02-11,0,-84.954709,35.285107,0,6,45,4,Monday,2,18,17.0,7.0,395.0,0.017721518987341773,5.0,5.0,5
47.9,3.5,0.01,0,10,2019-02-11,0,-84.954709,35.285107,0,6,45,4,Monday,2,19,62.0,1.0,10.0,0.1,41.0,7.0,5
49.1,3.1,0.01,0,10,2019-02-11,0,-84.954709,35.285107,0,6,45,4,Monday,2,20,20.0,7.0,133.0,0.05263157894736842,1.0,4.0,5
49.4,3.2,0.04,0,10,2019-02-11,0,-84.954709,35.285107,0,6,45,4,Monday,2,21,62.0,1.0,239.0,0.0041841004184100415,19.0,1.0,5
49.7,4.3,0.06,0,10,2019-02-11,0,-84.954709,35.285107,0,6,45,4,Monday,2,22,42.0,140.0,438.0,0.319634703196347,1.0,1.0,5
49.9,5.0,0.02,0,10,2019-02-11,0,-84.954709,35.285107,0,6,45,4,Monday,2,23,60.0,4.0,149.0,0.026845637583892617,12.0,1.0,5
50.3,6.1,0.01,0,10,2019-02-12,0,-84.954709,35.285107,0,6,45,4,Tuesday,2,0,12.0,3.0,8.0,0.375,1.0,5.0,5
50.6,6.8,0.01,0,10,2019-02-12,0,-84.954709,35.285107,0,6,45,4,Tuesday,2,1,54.0,20.0,90.0,0.2222222222222222,124.0,2.0,5
49.2,6.7,0.01,0,10,2019-02-12,0,-84.954709,35.285107,0,6,45,4,Tuesday,2,2,48.0,1.0,19.0,0.05263157894736842,21.0,106.0,5
49.7,8.7,0.001,0,10,2019-02-12,0,-84.954709,35.285107,0,6,45,4,Tuesday,2,3,46.0,14.0,25.0,0.56,1.0,45.0,5
50.4,9.1,0.001,0,10,2019-02-12,0,-84.954709,35.285107,0,6,45,4,Tuesday,2,4,31.0,2.0,9.0,0.2222222222222222,1.0,2.0,5
51.5,9.5,0.01,0,10,2019-02-12,0,-84.954709,35.285107,0,6,45,4,Tuesday,2,5,46.0,1.0,381.0,0.0026246719160104987,1.0,8.0,5
52.6,10.3,0.01,0,10,2019-02-12,0,-84.954709,35.285107,0,6,45,4,Tuesday,2,6,35.0,5.0,192.0,0.026041666666666668,4.0,1.0,5
54.2,11.5,0.01,0,10,2019-02-12,0,-84.954709,35.285107,0,6,45,4,Tuesday,2,7,28.0,9.0,27.0,0.3333333333333333,3.0,21.0,5
57.7,14.6,0.01,0,10,2019-02-12,0,-84.954709,35.285107,0,6,45,4,Tuesday,2,8,33.0,1.0,68.0,0.014705882352941176,2.0,37.0,5
59.1,18.6,0.0,0,10,2019-02-12,0,-84.954709,35.285107,0,6,45,4,Tuesday,2,9,47.0,2.0,16.0,0.125,200.0,7.0,5
49.9,4.9,0.001,0,12,2019-02-04,0,-85.124861,35.312024,0,7,59,5,Monday,2,10,40.0,12.0,1.0,12.0,8.0,12.0,9
51.3,5.5,0.001,0,12,2019-02-04,0,-85.124861,35.312024,0,7,59,5,Monday,2,11,36.0,2.0,1.0,2.0,3.0,8.0,9
